threshold,tp,fp,tn,fn,tpr,fpr,fnr,tnr,precision,recall,f1,Training Data,Testing Data
0.0,0,0,12445560,51940,0.0,0.0,1.0,1.0,,0.0,,UK (Smaller),UK
0.01929741676407631,106,785,12444775,51834,0.0020408163265306124,6.30747029462716e-05,0.9979591836734694,0.9999369252970537,0.11896745230078563,0.0020408163265306124,0.00401279551778312,UK (Smaller),UK
0.03859483352815262,571,6736,12438824,51369,0.010993453985367732,0.0005412371962370516,0.9890065460146322,0.999458762803763,0.0781442452442863,0.010993453985367732,0.019275237564771213,UK (Smaller),UK
0.05789225029222893,1090,16888,12428672,50850,0.020985752791682712,0.0013569497877154583,0.9790142472083173,0.9986430502122845,0.06062965847146513,0.020985752791682712,0.031179381561257477,UK (Smaller),UK
0.07718966705630524,1591,29194,12416366,50349,0.030631497882171736,0.002345736150080832,0.9693685021178282,0.9976542638499192,0.0516810134805912,0.030631497882171736,0.03846479298881837,UK (Smaller),UK
0.09648708382038156,2118,43848,12401712,49822,0.040777820562187136,0.003523184171704608,0.9592221794378128,0.9964768158282954,0.04607753556976896,0.040777820562187136,0.043265989826976894,UK (Smaller),UK
0.11578450058445786,2644,61788,12383772,49296,0.05090489025798999,0.004964662096362076,0.9490951097420101,0.995035337903638,0.04103551030543829,0.05090489025798999,0.045440483965215,UK (Smaller),UK
0.13508191734853417,3150,83732,12361828,48790,0.06064690026954178,0.006727861181015559,0.9393530997304582,0.9932721388189845,0.03625607145323542,0.06064690026954178,0.04538185590180231,UK (Smaller),UK
0.15437933411261048,3637,110508,12335052,48303,0.07002310358105507,0.008879311176033862,0.929976896418945,0.9911206888239661,0.031862981295720356,0.07002310358105507,0.043796851010025,UK (Smaller),UK
0.1736767508766868,4163,143730,12301830,47777,0.08015017327685792,0.011548696884672124,0.9198498267231421,0.9884513031153279,0.02814872914877648,0.08015017327685792,0.041664790099733284,UK (Smaller),UK
0.1929741676407631,4745,183981,12261579,47195,0.09135541008856372,0.014782862321984707,0.9086445899114363,0.9852171376780153,0.025142269745557052,0.09135541008856372,0.039432242194576715,UK (Smaller),UK
0.21227158440483943,5387,232701,12212859,46553,0.10371582595302271,0.018697511401656493,0.8962841740469772,0.9813024885983435,0.022626087833070126,0.10371582595302271,0.037148137421214505,UK (Smaller),UK
0.2315690011689157,6065,290180,12155380,45875,0.11676934924913361,0.023315945606304577,0.8832306507508664,0.9766840543936954,0.02047291937416665,0.11676934924913361,0.0348378017433261,UK (Smaller),UK
0.250866417932992,6875,356589,12088971,45065,0.1323642664613015,0.028651904775679037,0.8676357335386985,0.971348095224321,0.01891521581229503,0.1323642664613015,0.033100307170850544,UK (Smaller),UK
0.27016383469706834,7665,431868,12013692,44275,0.14757412398921832,0.034700567913376335,0.8524258760107817,0.9652994320866236,0.017438963627304436,0.14757412398921832,0.031191947472190742,UK (Smaller),UK
0.28946125146114465,8503,516204,11929356,43437,0.1637081247593377,0.041476960458187495,0.8362918752406623,0.9585230395418125,0.0162052345404197,0.1637081247593377,0.0294911791789431,UK (Smaller),UK
0.30875866822522097,9378,608869,11836691,42562,0.18055448594532153,0.048922587653749613,0.8194455140546785,0.9510774123462504,0.015168694712631036,0.18055448594532153,0.027986218771775637,UK (Smaller),UK
0.3280560849892973,10224,710075,11735485,41716,0.19684251058914132,0.05705448368735517,0.8031574894108587,0.9429455163126448,0.014194105503409,0.19684251058914132,0.026478849164572108,UK (Smaller),UK
0.3473535017533736,11171,818985,11626575,40769,0.21507508663842895,0.06580539565917484,0.784924913361571,0.9341946043408251,0.013456506969774356,0.21507508663842895,0.025328308936895756,UK (Smaller),UK
0.3666509185174499,12049,934454,11511106,39891,0.23197920677705045,0.07508332288784113,0.7680207932229496,0.9249166771121589,0.012730017760112752,0.23197920677705045,0.024135579096653488,UK (Smaller),UK
0.3859483352815262,12991,1056783,11388777,38949,0.2501155179052753,0.08491245070531177,0.7498844820947247,0.9150875492946883,0.012143686423487577,0.2501155179052753,0.023162766979818384,UK (Smaller),UK
0.40524575204560254,13976,1185046,11260514,37964,0.26907970735464,0.0952183750670922,0.7309202926453601,0.9047816249329078,0.011656166442317156,0.26907970735464,0.022344403746876403,UK (Smaller),UK
0.42454316880967885,14925,1319187,11126373,37015,0.2873507893723527,0.1059965963765391,0.7126492106276473,0.8940034036234609,0.011187216665467367,0.2873507893723527,0.021535988548770178,UK (Smaller),UK
0.44384058557375516,15887,1458681,10986879,36053,0.30587216018482866,0.11720493091512153,0.6941278398151713,0.8827950690848785,0.010774002962223512,0.30587216018482866,0.020814827043159942,UK (Smaller),UK
0.4631380023378314,16800,1602876,10842684,35140,0.32345013477088946,0.12879099052192108,0.6765498652291105,0.8712090094780789,0.01037244485934224,0.32345013477088946,0.02010031011907041,UK (Smaller),UK
0.48243541910190774,17740,1751285,10694275,34200,0.34154793993068927,0.140715644776129,0.6584520600693108,0.859284355223871,0.010028122836025494,0.34154793993068927,0.01948417459973146,UK (Smaller),UK
0.501732835865984,18623,1904550,10541010,33317,0.35854832499037353,0.15303047833926317,0.6414516750096265,0.8469695216607368,0.009683476213528372,0.35854832499037353,0.018857655232890472,UK (Smaller),UK
0.5210302526300604,19544,2062666,10382894,32396,0.3762803234501348,0.16573508946162327,0.6237196765498653,0.8342649105383767,0.009386181028810735,0.3762803234501348,0.01831548860201954,UK (Smaller),UK
0.5403276693941367,20490,2224992,10220568,31450,0.39449364651520985,0.17877797383163152,0.6055063534847901,0.8212220261683685,0.009124989645875586,0.39449364651520985,0.0178373846859654,UK (Smaller),UK
0.559625086158213,21399,2391381,10054179,30541,0.4119946091644205,0.19214732000809928,0.5880053908355796,0.8078526799919007,0.008869022455424863,0.4119946091644205,0.01736424421435295,UK (Smaller),UK
0.5789225029222893,22358,2561435,9884125,29582,0.43045822102425874,0.20581114871488307,0.5695417789757412,0.794188851285117,0.00865316997143347,0.43045822102425874,0.01696529959597577,UK (Smaller),UK
0.5982199196863657,23248,2735263,9710297,28692,0.4475933769734309,0.2197782180954493,0.5524066230265691,0.7802217819045507,0.008427735107817224,0.4475933769734309,0.016543963940307087,UK (Smaller),UK
0.6175173364504419,24160,2912900,9532660,27780,0.46515209857527917,0.23405134039770006,0.5348479014247208,0.7659486596023,0.00822591298781775,0.46515209857527917,0.016165941786550685,UK (Smaller),UK
0.6368147532145182,24999,3094006,9351554,26941,0.4813053523296111,0.2486031966420153,0.5186946476703889,0.7513968033579846,0.00801505608359076,0.4813053523296111,0.015767539329758166,UK (Smaller),UK
0.6561121699785946,25844,3278969,9166591,26096,0.49757412398921835,0.2634649626051379,0.5024258760107817,0.7365350373948621,0.007820109640091588,0.49757412398921835,0.015398213690432393,UK (Smaller),UK
0.6754095867426708,26626,3467308,8978252,25314,0.5126299576434348,0.27859798996589946,0.4873700423565653,0.7214020100341005,0.007620636222664767,0.5126299576434348,0.0150180181247275,UK (Smaller),UK
0.6947070035067472,27483,3659035,8786525,24457,0.5291297651135926,0.29400324292358077,0.4708702348864074,0.7059967570764192,0.007455002254159617,0.5291297651135926,0.014702853422453857,UK (Smaller),UK
0.7140044202708234,28259,3853215,8592345,23681,0.5440700808625337,0.3096055942842267,0.45592991913746633,0.6903944057157734,0.007280481590241233,0.5440700808625337,0.014368688370967306,UK (Smaller),UK
0.7333018370348998,29079,4049768,8395792,22861,0.5598575279168271,0.32539861605263243,0.44014247208317286,0.6746013839473676,0.0071292205861117125,0.5598575279168271,0.01407915731312217,UK (Smaller),UK
0.7525992537989761,29910,4249064,8196496,22030,0.5758567577974586,0.3414120377066199,0.4241432422025414,0.6585879622933801,0.0069899933956130604,0.5758567577974586,0.013812326912979572,UK (Smaller),UK
0.7718966705630524,30650,4451170,7994390,21290,0.5901039661147478,0.35765124269217297,0.4098960338852522,0.642348757307827,0.006838739619172568,0.5901039661147478,0.013520786278938452,UK (Smaller),UK
0.7911940873271287,31421,4655873,7789687,20519,0.6049480169426261,0.3740991164720591,0.3950519830573739,0.6259008835279409,0.006703441260565264,0.6049480169426261,0.013259948759651877,UK (Smaller),UK
0.8104915040912051,32159,4862303,7583257,19781,0.6191567192914902,0.3906857545984271,0.3808432807085098,0.609314245401573,0.006570487215959589,0.6191567192914902,0.013002986817488753,UK (Smaller),UK
0.8297889208552813,32911,5071103,7374457,19029,0.63363496341933,0.4074628220827347,0.36636503658067,0.5925371779172652,0.006448062250612949,0.63363496341933,0.012766211645798237,UK (Smaller),UK
0.8490863376193577,33641,5280661,7164899,18299,0.6476896418944936,0.42430079482160704,0.35231035810550637,0.5756992051783929,0.006330276299690909,0.6476896418944936,0.012538010771784052,UK (Smaller),UK
0.868383754383434,34357,5492766,6952794,17583,0.6614747785906816,0.44134341885780953,0.33852522140931846,0.5586565811421905,0.006216072991319353,0.6614747785906816,0.01231640510243387,UK (Smaller),UK
0.8876811711475103,35088,5706168,6739392,16852,0.6755487100500578,0.4584902567662685,0.32445128994994227,0.5415097432337316,0.006111554684201506,0.6755487100500578,0.01211352075779932,UK (Smaller),UK
0.9069785879115866,35840,5921863,6523697,16100,0.6900269541778976,0.4758213370872825,0.30997304582210244,0.5241786629127174,0.006015741301639239,0.6900269541778976,0.01192749719076491,UK (Smaller),UK
0.9262760046756628,36544,6139449,6306111,15396,0.7035810550635349,0.4933043591449481,0.29641894493646515,0.5066956408550519,0.005917105152159337,0.7035810550635349,0.011735514816874234,UK (Smaller),UK
0.9455734214397392,37230,6357804,6087756,14710,0.7167886022333462,0.510849170306519,0.2832113977666538,0.48915082969348106,0.005821704779051995,0.7167886022333462,0.011549604512132357,UK (Smaller),UK
0.9648708382038155,37894,6578173,5867387,14046,0.7295725837504813,0.5285558062473685,0.27042741624951866,0.47144419375263147,0.005727571984987455,0.7295725837504813,0.01136591488281281,UK (Smaller),UK
0.9841682549678918,38557,6800469,5645091,13383,0.7423373122834039,0.5464172765227117,0.25766268771659606,0.4535827234772883,0.005637791112360152,0.7423373122834039,0.0111905935974724,UK (Smaller),UK
1.003465671731968,39235,7024642,5420918,12705,0.7553908355795148,0.5644295636355455,0.24460916442048516,0.43557043636445447,0.00555431528606741,0.7553908355795148,0.011027546099063536,UK (Smaller),UK
1.0227630884960444,39894,7249904,5195656,12046,0.7680785521755872,0.5825293518331035,0.2319214478244128,0.41747064816689644,0.005472579624291373,0.7680785521755872,0.010867726415734259,UK (Smaller),UK
1.0420605052601208,40563,7477162,4968398,11377,0.7809587986137851,0.6007895185110191,0.21904120138621486,0.3992104814889808,0.0053956482845541704,0.7809587986137851,0.010717251027621433,UK (Smaller),UK
1.061357922024197,41221,7704336,4741224,10719,0.793627262225645,0.6190429357939699,0.20637273777435503,0.3809570642060301,0.00532188969753886,0.793627262225645,0.010572879989565881,UK (Smaller),UK
1.0806553387882734,41879,7932022,4513538,10061,0.8062957258375049,0.6373374922462308,0.1937042741624952,0.36266250775376924,0.005252009022936202,0.8062957258375049,0.01043604028537321,UK (Smaller),UK
1.0999527555523496,42468,8159622,4285938,9472,0.8176357335386985,0.6556251386036466,0.1823642664613015,0.34437486139635337,0.005177704706971028,0.8176357335386985,0.01029024609796669,UK (Smaller),UK
1.119250172316426,43056,8386062,4059498,8884,0.8289564882556796,0.6738195790305941,0.17104351174432036,0.32618042096940597,0.005108007741735256,0.8289564882556796,0.010153450194539409,UK (Smaller),UK
1.1385475890805024,43631,8612196,3833364,8309,0.8400269541778975,0.6919894323758834,0.15997304582210242,0.30801056762411655,0.0050406506507119425,0.8400269541778975,0.010021168457998475,UK (Smaller),UK
1.1578450058445786,44175,8834830,3610730,7765,0.8505005775895264,0.7098780609309665,0.14949942241047362,0.29012193906903344,0.004975219633280981,0.8505005775895264,0.00989257015914889,UK (Smaller),UK
1.1771424226086549,44716,9055288,3390272,7224,0.8609164420485175,0.7275918480164814,0.13908355795148247,0.27240815198351864,0.004913843993914728,0.8609164420485175,0.00977191294002673,UK (Smaller),UK
1.1964398393727314,45231,9270927,3174633,6709,0.8708317289179823,0.7449184287408521,0.1291682710820177,0.2550815712591478,0.004855113019766303,0.8708317289179823,0.009656389162453254,UK (Smaller),UK
1.2157372561368076,45706,9483399,2962161,6234,0.8799768964189449,0.7619905412050563,0.12002310358105506,0.23800945879494373,0.004796463046634495,0.8799768964189449,0.009540921684430038,UK (Smaller),UK
1.2350346729008839,46178,9690246,2755314,5762,0.88906430496727,0.7786106852564288,0.11093569503273007,0.2213893147435712,0.004742809064190302,0.88906430496727,0.009435284588926198,UK (Smaller),UK
1.2543320896649601,46677,9891318,2554242,5263,0.8986715440893338,0.794766808403961,0.10132845591066615,0.20523319159603906,0.004696822648834096,0.8986715440893338,0.009344805546782837,UK (Smaller),UK
1.2736295064290364,47106,10085813,2359747,4834,0.9069310743165191,0.8103944699957254,0.09306892568348094,0.18960553000427463,0.0046488085022686945,0.9069310743165191,0.009250201696459421,UK (Smaller),UK
1.2929269231931129,47538,10273319,2172241,4402,0.915248363496342,0.8254605658564179,0.08475163650365806,0.17453943414358214,0.004606012853389985,0.915248363496342,0.00916589806972989,UK (Smaller),UK
1.3122243399571891,47959,10453862,1991698,3981,0.9233538698498267,0.8399671850844799,0.07664613015017328,0.16003281491552007,0.004566731807750294,0.9233538698498267,0.009088513564027081,UK (Smaller),UK
1.3315217567212654,48324,10625895,1819665,3616,0.9303812090874085,0.8537900263226403,0.06961879091259145,0.14620997367735963,0.0045271696224332665,0.9303812090874085,0.009010494809931496,UK (Smaller),UK
1.3508191734853416,48682,10789956,1655604,3258,0.9372737774355026,0.8669723178386509,0.0627262225644975,0.1330276821613491,0.004491523750493374,0.9372737774355026,0.008940205010239127,UK (Smaller),UK
1.3701165902494181,49000,10947410,1498150,2940,0.9433962264150944,0.879623737300692,0.05660377358490566,0.12037626269930803,0.004455999730821241,0.9433962264150944,0.008870102775527567,UK (Smaller),UK
1.3894140070134944,49303,11097129,1348431,2637,0.9492298806314979,0.8916536499763771,0.05077011936850212,0.10834635002362288,0.004423209148900742,0.9492298806314979,0.00880538706876321,UK (Smaller),UK
1.4087114237775706,49573,11237871,1207689,2367,0.9544281863688872,0.9029622612401531,0.045571813631112824,0.09703773875984688,0.004391871180047494,0.9544281863688872,0.0087435084657156,UK (Smaller),UK
1.428008840541647,49810,11370103,1075457,2130,0.9589911436272622,0.9135870945140275,0.041008856372737774,0.08641290548597251,0.004361679462882072,0.9589911436272622,0.0086838630167245,UK (Smaller),UK
1.4473062573057234,50059,11495027,950533,1881,0.9637851366961879,0.9236247304259511,0.03621486330381209,0.0763752695740489,0.0043359573068576535,0.9637851366961879,0.008633075410885514,UK (Smaller),UK
1.4666036740697996,50299,11611468,834092,1641,0.9684058529072006,0.9329807577963547,0.03159414709279938,0.06701924220364532,0.004313154258698532,0.9684058529072006,0.008588058417373767,UK (Smaller),UK
1.485901090833876,50506,11719860,725700,1434,0.972391220639199,0.9416900484992238,0.027608779360800924,0.05830995150077618,0.004290945583170481,0.972391220639199,0.00854418757220461,UK (Smaller),UK
1.5051985075979522,50708,11819460,626100,1232,0.9762803234501348,0.9496929025290947,0.02371967654986523,0.05030709747090529,0.004271885621163912,0.9762803234501348,0.008506549345132588,UK (Smaller),UK
1.5244959243620286,50882,11911237,534323,1058,0.979630342703119,0.9570671789778845,0.020369657296881016,0.04293282102211552,0.0042535942001580155,0.979630342703119,0.008470409542686614,UK (Smaller),UK
1.543793341126105,51062,11994695,450865,878,0.9830958798613785,0.9637730242753239,0.016904120138621487,0.03622697572467611,0.004239002994996495,0.9830958798613785,0.008441606695886002,UK (Smaller),UK
1.5630907578901811,51225,12070088,375472,715,0.9862341162880246,0.969830847306188,0.013765883711975357,0.03016915269381209,0.0042260273288875555,0.9862341162880246,0.0084159920113383,UK (Smaller),UK
1.5823881746542574,51360,12137156,308404,580,0.9888332691567193,0.9752197570860612,0.011166730843280709,0.024780242913938787,0.004213802566284525,0.9888332691567193,0.00839184422541121,UK (Smaller),UK
1.6016855914183337,51468,12196602,248958,472,0.990912591451675,0.9799962396228052,0.00908740854832499,0.020003760377194757,0.004202131437851025,0.990912591451675,0.008368773683923835,UK (Smaller),UK
1.6209830081824101,51565,12248484,197076,375,0.9927801309202926,0.9841649552129434,0.007219869079707355,0.01583504478705659,0.004192259721892165,0.9927801309202926,0.008349262616733225,UK (Smaller),UK
1.6402804249464864,51650,12292651,152909,290,0.9944166345783596,0.9877137710155268,0.005583365421640354,0.012286228984473178,0.004184117026958432,0.9944166345783596,0.008333171321854746,UK (Smaller),UK
1.6595778417105627,51724,12330044,115516,216,0.9958413554100886,0.990718296324151,0.004158644589911436,0.009281703675849058,0.0041774324959085,0.9958413554100886,0.008319963763022261,UK (Smaller),UK
1.678875258474639,51784,12360924,84636,156,0.9969965344628418,0.9931995024731711,0.0030034655371582596,0.006800497526828845,0.004171853555243545,0.9969965344628418,0.008308939008947544,UK (Smaller),UK
1.6981726752387154,51825,12385640,59920,115,0.9977859068155565,0.9951854315916681,0.0022140931844435888,0.004814568408331967,0.004166845896651769,0.9977859068155565,0.008299034261439995,UK (Smaller),UK
1.7174700920027917,51863,12404604,40956,77,0.9985175202156334,0.9967091878549459,0.0014824797843665768,0.00329081214505414,0.004163540111333334,0.9985175202156334,0.008292502794320655,UK (Smaller),UK
1.736767508766868,51890,12418540,27020,50,0.9990373507893724,0.9978289446196074,0.0009626492106276473,0.0021710553803926864,0.00416104336418231,0.9990373507893724,0.008287568567291974,UK (Smaller),UK
1.7560649255309442,51909,12428732,16828,31,0.9994031574894109,0.998647871208688,0.0005968425105891413,0.0013521287913119218,0.004159161376406869,0.9994031574894109,0.008283848315043805,UK (Smaller),UK
1.7753623422950207,51919,12435659,9901,21,0.9995956873315364,0.9992044552434763,0.00040431266846361187,0.0007955447565236117,0.004157651707961303,0.9995956873315364,0.008280860556203196,UK (Smaller),UK
1.794659759059097,51929,12440091,5469,11,0.999788217173662,0.9995605661778176,0.0002117828263380824,0.00043943382218236866,0.004156973812081633,0.999788217173662,0.008279522575008212,UK (Smaller),UK
1.8139571758231732,51935,12442749,2811,5,0.9999037350789373,0.9997741363184943,9.626492106276473e-05,0.0002258636815056936,0.004156567705113631,0.9999037350789373,0.00827872103284517,UK (Smaller),UK
1.8332545925872494,51936,12444198,1362,4,0.9999229880631498,0.9998905633816397,7.701193685021179e-05,0.0001094366183602827,0.004156165418840739,0.9999229880631498,0.008277923767424387,UK (Smaller),UK
1.8525520093513257,51939,12445022,538,1,0.9999807470157874,0.9999567717322483,1.9252984212552947e-05,4.3228267751712254e-05,0.004156130438432192,0.9999807470157874,0.008277856363676787,UK (Smaller),UK
1.8718494261154022,51939,12445383,177,1,0.9999807470157874,0.9999857780606096,1.9252984212552947e-05,1.4221939390433215e-05,0.0041560103836645965,0.9999807470157874,0.00827761823763023,UK (Smaller),UK
1.8911468428794784,51940,12445527,33,0,1.0,0.9999973484519781,0.0,2.6515480219451757e-06,0.004156042180387434,1.0,0.008277681965370954,UK (Smaller),UK
1.9104442596435547,51940,12445559,1,0,1.0,0.99999991965006,0.0,8.034994005894471e-08,0.004156031538790281,1.0,0.008277660857987356,UK (Smaller),UK
0.0,0,0,12486147,11353,0.0,0.0,1.0,1.0,,0.0,,UK (Smaller),Germany
0.018619438614508117,0,0,12486147,11353,0.0,0.0,1.0,1.0,,0.0,,UK (Smaller),Germany
0.03723887722901623,0,1,12486146,11353,0.0,8.008875756468349e-08,1.0,0.9999999199112425,0.0,0.0,,UK (Smaller),Germany
0.05585831584352435,0,12,12486135,11353,0.0,9.610650907762017e-07,1.0,0.9999990389349093,0.0,0.0,,UK (Smaller),Germany
0.07447775445803247,2,312,12485835,11351,0.00017616489033735576,2.4987692360181248e-05,0.9998238351096627,0.9999750123076399,0.006369426751592357,0.00017616489033735576,0.00034284734721865093,UK (Smaller),Germany
0.09309719307254058,10,4796,12481351,11343,0.0008808244516867788,0.000384105681280222,0.9991191755483132,0.9996158943187198,0.0020807324178110697,0.0008808244516867788,0.0012377003527446005,UK (Smaller),Germany
0.1117166316870487,47,38282,12447865,11306,0.004139874922927861,0.003065957817091213,0.9958601250770721,0.9969340421829088,0.0012262255733256804,0.004139874922927861,0.001892033331991466,UK (Smaller),Germany
0.1303360703015568,169,156240,12329907,11184,0.014885933233506562,0.012513067481906148,0.9851140667664935,0.9874869325180938,0.0010805004827087955,0.014885933233506562,0.00201475900382685,UK (Smaller),Germany
0.14895550891606493,392,412610,12073537,10961,0.03452831850612173,0.03304542225876405,0.9654716814938783,0.9669545777412359,0.0009491479460147893,0.03452831850612173,0.0018475097500913152,UK (Smaller),Germany
0.16757494753057306,757,823471,11662676,10596,0.06667841099268916,0.06595076928054748,0.9333215890073109,0.9340492307194526,0.0009184351902628884,0.06667841099268916,0.0018119129085031856,UK (Smaller),Germany
0.18619438614508116,1237,1375124,11111023,10116,0.10895798467365454,0.11013197265737781,0.8910420153263454,0.8898680273426222,0.0008987467677447996,0.10895798467365454,0.0017827880961062581,UK (Smaller),Germany
0.20481382475958929,1888,2032076,10454071,9465,0.16629965647846384,0.16274644211701175,0.8337003435215361,0.8372535578829883,0.0009282366846217534,0.16629965647846384,0.0018461685890255642,UK (Smaller),Germany
0.2234332633740974,2570,2759247,9726900,8783,0.22637188408350215,0.2209846640440802,0.7736281159164978,0.7790153359559198,0.0009305468103064033,0.22637188408350215,0.0018534745435728787,UK (Smaller),Germany
0.2420527019886055,3309,3520419,8965728,8044,0.29146481106315514,0.28194598381710545,0.7085351889368449,0.7180540161828946,0.0009390622658729618,0.29146481106315514,0.0018720928883949194,UK (Smaller),Germany
0.2606721406031136,4000,4286911,8199236,7353,0.35232978067471155,0.3433333757803748,0.6476702193252885,0.6566666242196252,0.0009322029750791849,0.35232978067471155,0.0018594860752385255,UK (Smaller),Germany
0.27929157921762177,4710,5038357,7447790,6643,0.41486831674447283,0.403515752297326,0.5851316832555272,0.596484247702674,0.0009339554679721685,0.41486831674447283,0.0018637153224306646,UK (Smaller),Germany
0.29791101783212987,5395,5761820,6724327,5958,0.47520479168501717,0.4614570051113446,0.5247952083149828,0.5385429948886554,0.0009354601831213159,0.47520479168501717,0.001867244618389885,UK (Smaller),Germany
0.31653045644663796,6054,6444625,6041522,5299,0.533251123051176,0.5161420092202983,0.4667488769488241,0.4838579907797017,0.0009385058534148111,0.533251123051176,0.0018737140267952865,UK (Smaller),Germany
0.3351498950611461,6664,7079052,5407095,4689,0.5869814146040694,0.5669524794157877,0.4130185853959306,0.43304752058421225,0.0009404836434313766,0.5869814146040694,0.001877958351539206,UK (Smaller),Germany
0.3537693336756542,7181,7664899,4821248,4172,0.6325200387562758,0.6138722377687849,0.3674799612437241,0.38612776223121514,0.0009359912826769273,0.6325200387562758,0.0018692165338072188,UK (Smaller),Germany
0.3723887722901623,7697,8199634,4286513,3656,0.6779705804633137,0.6566984995451359,0.32202941953668635,0.3433015004548641,0.000937820102540034,0.6779705804633137,0.001873049261901297,UK (Smaller),Germany
0.3910082109046705,8164,8684630,3801517,3189,0.7191050823570863,0.6955412266089771,0.28089491764291374,0.30445877339102284,0.0009391686953584774,0.7191050823570863,0.0018758874361841545,UK (Smaller),Germany
0.40962764951917857,8535,9121980,3364167,2818,0.7517836695146657,0.7305680447298915,0.24821633048533429,0.26943195527010855,0.0009347775015976646,0.7517836695146657,0.0018672332612984569,UK (Smaller),Germany
0.42824708813368667,8884,9512307,2973840,2469,0.7825244428785343,0.7618288492038416,0.21747555712146568,0.23817115079615833,0.000933076544730591,0.7825244428785343,0.0018639305520121384,UK (Smaller),Germany
0.4468665267481948,9186,9862540,2623607,2167,0.809125341319475,0.7898785750319934,0.19087465868052497,0.21012142496800654,0.000930536362131607,0.809125341319475,0.001858934852185235,UK (Smaller),Germany
0.4654859653627029,9456,10173602,2312545,1897,0.8329076015150181,0.814791144137579,0.16709239848498195,0.18520885586242097,0.0009286012119345681,0.8329076015150181,0.0018551341514482787,UK (Smaller),Germany
0.484105403977211,9700,10448882,2037265,1653,0.8543997181361754,0.8368379773199851,0.14560028186382454,0.1631620226800149,0.0009274679875340653,0.8543997181361754,0.0018529245883570434,UK (Smaller),Germany
0.5027248425917191,9887,10693155,1792992,1466,0.8708711353827182,0.8564014983965831,0.12912886461728176,0.14359850160341697,0.000923756068601805,0.8708711353827182,0.0018455545086773447,UK (Smaller),Germany
0.5213442812062272,10068,10907701,1578446,1285,0.886814057958249,0.8735842209770556,0.11318594204175107,0.12641577902294437,0.0009221664242941942,0.886814057958249,0.0018424169846397542,UK (Smaller),Germany
0.5399637198207354,10235,11095774,1390373,1118,0.9015238263014181,0.8886467538785183,0.09847617369858187,0.11135324612148167,0.0009215731771872326,0.9015238263014181,0.0018412641416192081,UK (Smaller),Germany
0.5585831584352435,10379,11261721,1224426,974,0.9142076984057077,0.9019372429301049,0.08579230159429226,0.09806275706989515,0.000920768978273791,0.9142076984057077,0.00183968506803724,UK (Smaller),Germany
0.5772025970497516,10511,11407826,1078321,842,0.9258345811679732,0.9136386108540929,0.07416541883202678,0.08636138914590706,0.0009205368522579076,0.9258345811679732,0.0018392449838972012,UK (Smaller),Germany
0.5958220356642597,10619,11535602,950545,734,0.9353474852461904,0.9238720319406779,0.06465251475380956,0.07612796805932207,0.0009196948508087624,0.9353474852461904,0.0018375828698998595,UK (Smaller),Germany
0.6144414742787678,10709,11648408,837739,644,0.9432749053113715,0.9329065243265197,0.056725094688628554,0.06709347567348038,0.000918508665793473,0.9432749053113715,0.0018352302863552197,UK (Smaller),Germany
0.6330609128932759,10821,11747328,738819,532,0.9531401391702634,0.9408289042248181,0.04685986082973664,0.05917109577518189,0.0009202979142380319,0.9531401391702634,0.0018388203681005367,UK (Smaller),Germany
0.651680351507784,10912,11833620,652527,441,0.9611556416806131,0.9477399232925898,0.03884435831938694,0.05226007670741022,0.0009212689872423833,0.9611556416806131,0.0018407735904995704,UK (Smaller),Germany
0.6702997901222922,10958,11909486,576661,395,0.9652074341583723,0.953815936973992,0.034792565841627765,0.04618406302600794,0.0009192610610812818,0.9652074341583723,0.0018367727845185432,UK (Smaller),Germany
0.6889192287368003,11007,11975871,510276,346,0.9695234739716374,0.9591326291449236,0.03047652602836255,0.04086737085507643,0.0009182541108702366,0.9695234739716374,0.0018347704757476332,UK (Smaller),Germany
0.7075386673513084,11060,12034560,451587,293,0.9741918435655774,0.9638329582376373,0.025808156434422618,0.03616704176236272,0.0009181760673174149,0.9741918435655774,0.001834623001975703,UK (Smaller),Germany
0.7261581059658165,11098,12085767,400380,255,0.9775389764819872,0.967934063246252,0.02246102351801286,0.03206593675374798,0.0009174277798421327,0.9775389764819872,0.0018331351483760864,UK (Smaller),Germany
0.7447775445803246,11134,12131081,355066,219,0.9807099445080596,0.971563205206538,0.019290055491940458,0.028436794793461905,0.0009169661383857888,0.9807099445080596,0.001832219147496439,UK (Smaller),Germany
0.7633969831948327,11165,12170755,315392,188,0.9834405003082886,0.9747406465741594,0.016559499691711443,0.025259353425840653,0.0009165221902622903,0.9834405003082886,0.0018313376564274416,UK (Smaller),Germany
0.782016421809341,11188,12205999,280148,165,0.9854663965471682,0.9775632947457691,0.014533603452831851,0.02243670525423095,0.0009157590859499818,0.9854663965471682,0.001829817786914873,UK (Smaller),Germany
0.800635860423849,11217,12236996,249151,136,0.9880207874570598,0.9800458059640016,0.011979212542940192,0.019954194035998456,0.0009158070650796161,0.9880207874570598,0.001829917959575404,UK (Smaller),Germany
0.8192552990383571,11238,12264449,221698,115,0.9898705188056021,0.9822444826254249,0.010129481194397957,0.0177555173745752,0.0009154681118865283,0.9898705188056021,0.0018292444722243927,UK (Smaller),Germany
0.8378747376528652,11255,12288316,197831,98,0.9913679203734695,0.9841559610022211,0.008632079626530433,0.0158440389977789,0.000915072566352111,0.9913679203734695,0.0018284573928000856,UK (Smaller),Germany
